model_id,direction,runner_regime,setup_id,runtime_precision_identity,comparison_backend,comparison_output_endpoint_id,comparison_endpoint_contract_hash,e2e_scope,comparison_endpoint_stratum,measurement_concurrency,completed_task_stage,completed_task_completion_mode,frozen_host_postprocess_contract_sha256,host_postprocessing_available,host_postprocess_required,evaluation_role,method_id,method_label,cohort,cohort_semantics,declared_candidate_count,cohort_candidate_count,paired_candidate_count,minimum_candidates_required,candidate_coverage_fraction,declared_universe_complete_for_cohort,spearman_rho,kendall_tau_b,correlation_scope,correlation_claim_eligible,global_hit_at_1,global_regret_at_1,global_top1_status,status
yolov7_paper,deepx_m1_to_tensorrt,native_fifo,orin_nx_deepx_m1_01,float32_layout_fp16,deepx,detection:decoded_nms:comparison:43612439aff99a683e0c32f17d9bc70074301ae7445e83c8307439856fbf8a08,43612439aff99a683e0c32f17d9bc70074301ae7445e83c8307439856fbf8a08,unavailable,"[""yolov7_paper"",""b002"",""native_split""]",,decoded_nms,detection_completion_execution_v1,,true,true,development,onnx_real_boundary_hardware_aware,Actual hardware-aware ONNX-boundary selector,technical,technically successful numeric observations,20,1,1,10,0.05,False,,,unavailable,False,,,unavailable_incomplete_declared_universe,insufficient_candidates
yolov7_paper,deepx_m1_to_tensorrt,native_fifo,orin_nx_deepx_m1_01,float32_layout_fp16,deepx,detection:decoded_nms:comparison:43612439aff99a683e0c32f17d9bc70074301ae7445e83c8307439856fbf8a08,43612439aff99a683e0c32f17d9bc70074301ae7445e83c8307439856fbf8a08,unavailable,"[""yolov7_paper"",""b002"",""native_split""]",,decoded_nms,detection_completion_execution_v1,,true,true,development,onnx_real_boundary_hardware_aware,Actual hardware-aware ONNX-boundary selector,quality_pass,technical observations with task-quality pass,20,0,0,10,0.0,False,,,unavailable,False,,,filtered_sensitivity_cohort_not_global_universe,insufficient_candidates
yolov7_paper,deepx_m1_to_tensorrt,native_fifo,orin_nx_deepx_m1_01,float32_layout_fp16,deepx,detection:decoded_nms:comparison:43612439aff99a683e0c32f17d9bc70074301ae7445e83c8307439856fbf8a08,43612439aff99a683e0c32f17d9bc70074301ae7445e83c8307439856fbf8a08,unavailable,"[""yolov7_paper"",""b002"",""native_split""]",,decoded_nms,detection_completion_execution_v1,,true,true,development,onnx_real_boundary_hardware_aware,Actual hardware-aware ONNX-boundary selector,quality_pass_or_inconclusive,technical observations with task-quality pass or inconclusive,20,0,0,10,0.0,False,,,unavailable,False,,,filtered_sensitivity_cohort_not_global_universe,insufficient_candidates
yolov7_paper,deepx_m1_to_tensorrt,native_fifo,orin_nx_deepx_m1_01,float32_layout_fp16,deepx,detection:decoded_nms:comparison:43612439aff99a683e0c32f17d9bc70074301ae7445e83c8307439856fbf8a08,43612439aff99a683e0c32f17d9bc70074301ae7445e83c8307439856fbf8a08,unavailable,"[""yolov7_paper"",""b044"",""native_split""]",,decoded_nms,detection_completion_execution_v1,,true,true,development,cut_bytes_only,Cut bytes only,technical,technically successful numeric observations,20,0,0,10,0.0,False,,,unavailable,False,,,unavailable_incomplete_declared_universe,insufficient_candidates
yolov7_paper,deepx_m1_to_tensorrt,native_fifo,orin_nx_deepx_m1_01,float32_layout_fp16,deepx,detection:decoded_nms:comparison:43612439aff99a683e0c32f17d9bc70074301ae7445e83c8307439856fbf8a08,43612439aff99a683e0c32f17d9bc70074301ae7445e83c8307439856fbf8a08,unavailable,"[""yolov7_paper"",""b044"",""native_split""]",,decoded_nms,detection_completion_execution_v1,,true,true,development,cut_bytes_only,Cut bytes only,quality_pass,technical observations with task-quality pass,20,0,0,10,0.0,False,,,unavailable,False,,,filtered_sensitivity_cohort_not_global_universe,insufficient_candidates
yolov7_paper,deepx_m1_to_tensorrt,native_fifo,orin_nx_deepx_m1_01,float32_layout_fp16,deepx,detection:decoded_nms:comparison:43612439aff99a683e0c32f17d9bc70074301ae7445e83c8307439856fbf8a08,43612439aff99a683e0c32f17d9bc70074301ae7445e83c8307439856fbf8a08,unavailable,"[""yolov7_paper"",""b044"",""native_split""]",,decoded_nms,detection_completion_execution_v1,,true,true,development,cut_bytes_only,Cut bytes only,quality_pass_or_inconclusive,technical observations with task-quality pass or inconclusive,20,0,0,10,0.0,False,,,unavailable,False,,,filtered_sensitivity_cohort_not_global_universe,insufficient_candidates
yolov7_paper,deepx_m1_to_tensorrt,native_fifo,orin_nx_deepx_m1_01,float32_layout_fp16,deepx,detection:decoded_nms:comparison:43612439aff99a683e0c32f17d9bc70074301ae7445e83c8307439856fbf8a08,43612439aff99a683e0c32f17d9bc70074301ae7445e83c8307439856fbf8a08,unavailable,"[""yolov7_paper"",""b044"",""native_split""]",,decoded_nms,detection_completion_execution_v1,,true,true,development,weighted_score,Weighted score,technical,technically successful numeric observations,20,0,0,10,0.0,False,,,unavailable,False,,,unavailable_incomplete_declared_universe,insufficient_candidates
yolov7_paper,deepx_m1_to_tensorrt,native_fifo,orin_nx_deepx_m1_01,float32_layout_fp16,deepx,detection:decoded_nms:comparison:43612439aff99a683e0c32f17d9bc70074301ae7445e83c8307439856fbf8a08,43612439aff99a683e0c32f17d9bc70074301ae7445e83c8307439856fbf8a08,unavailable,"[""yolov7_paper"",""b044"",""native_split""]",,decoded_nms,detection_completion_execution_v1,,true,true,development,weighted_score,Weighted score,quality_pass,technical observations with task-quality pass,20,0,0,10,0.0,False,,,unavailable,False,,,filtered_sensitivity_cohort_not_global_universe,insufficient_candidates
yolov7_paper,deepx_m1_to_tensorrt,native_fifo,orin_nx_deepx_m1_01,float32_layout_fp16,deepx,detection:decoded_nms:comparison:43612439aff99a683e0c32f17d9bc70074301ae7445e83c8307439856fbf8a08,43612439aff99a683e0c32f17d9bc70074301ae7445e83c8307439856fbf8a08,unavailable,"[""yolov7_paper"",""b044"",""native_split""]",,decoded_nms,detection_completion_execution_v1,,true,true,development,weighted_score,Weighted score,quality_pass_or_inconclusive,technical observations with task-quality pass or inconclusive,20,0,0,10,0.0,False,,,unavailable,False,,,filtered_sensitivity_cohort_not_global_universe,insufficient_candidates
yolov7_paper,deepx_m1_to_tensorrt,native_fifo,orin_nx_deepx_m1_01,float32_layout_fp16,deepx,detection:decoded_nms:comparison:43612439aff99a683e0c32f17d9bc70074301ae7445e83c8307439856fbf8a08,43612439aff99a683e0c32f17d9bc70074301ae7445e83c8307439856fbf8a08,unavailable,"[""yolov7_paper"",""b044"",""native_split""]",,decoded_nms,detection_completion_execution_v1,,true,true,development,cycle_time_no_handover,Cycle time without handover,technical,technically successful numeric observations,20,0,0,10,0.0,False,,,unavailable,False,,,unavailable_incomplete_declared_universe,insufficient_candidates
yolov7_paper,deepx_m1_to_tensorrt,native_fifo,orin_nx_deepx_m1_01,float32_layout_fp16,deepx,detection:decoded_nms:comparison:43612439aff99a683e0c32f17d9bc70074301ae7445e83c8307439856fbf8a08,43612439aff99a683e0c32f17d9bc70074301ae7445e83c8307439856fbf8a08,unavailable,"[""yolov7_paper"",""b044"",""native_split""]",,decoded_nms,detection_completion_execution_v1,,true,true,development,cycle_time_no_handover,Cycle time without handover,quality_pass,technical observations with task-quality pass,20,0,0,10,0.0,False,,,unavailable,False,,,filtered_sensitivity_cohort_not_global_universe,insufficient_candidates
yolov7_paper,deepx_m1_to_tensorrt,native_fifo,orin_nx_deepx_m1_01,float32_layout_fp16,deepx,detection:decoded_nms:comparison:43612439aff99a683e0c32f17d9bc70074301ae7445e83c8307439856fbf8a08,43612439aff99a683e0c32f17d9bc70074301ae7445e83c8307439856fbf8a08,unavailable,"[""yolov7_paper"",""b044"",""native_split""]",,decoded_nms,detection_completion_execution_v1,,true,true,development,cycle_time_no_handover,Cycle time without handover,quality_pass_or_inconclusive,technical observations with task-quality pass or inconclusive,20,0,0,10,0.0,False,,,unavailable,False,,,filtered_sensitivity_cohort_not_global_universe,insufficient_candidates
yolov7_paper,deepx_m1_to_tensorrt,native_fifo,orin_nx_deepx_m1_01,float32_layout_fp16,deepx,detection:decoded_nms:comparison:43612439aff99a683e0c32f17d9bc70074301ae7445e83c8307439856fbf8a08,43612439aff99a683e0c32f17d9bc70074301ae7445e83c8307439856fbf8a08,unavailable,"[""yolov7_paper"",""b044"",""native_split""]",,decoded_nms,detection_completion_execution_v1,,true,true,development,cycle_time_with_handover,Cycle time with runner/direction handover,technical,technically successful numeric observations,20,0,0,10,0.0,False,,,unavailable,False,,,unavailable_incomplete_declared_universe,insufficient_candidates
yolov7_paper,deepx_m1_to_tensorrt,native_fifo,orin_nx_deepx_m1_01,float32_layout_fp16,deepx,detection:decoded_nms:comparison:43612439aff99a683e0c32f17d9bc70074301ae7445e83c8307439856fbf8a08,43612439aff99a683e0c32f17d9bc70074301ae7445e83c8307439856fbf8a08,unavailable,"[""yolov7_paper"",""b044"",""native_split""]",,decoded_nms,detection_completion_execution_v1,,true,true,development,cycle_time_with_handover,Cycle time with runner/direction handover,quality_pass,technical observations with task-quality pass,20,0,0,10,0.0,False,,,unavailable,False,,,filtered_sensitivity_cohort_not_global_universe,insufficient_candidates
yolov7_paper,deepx_m1_to_tensorrt,native_fifo,orin_nx_deepx_m1_01,float32_layout_fp16,deepx,detection:decoded_nms:comparison:43612439aff99a683e0c32f17d9bc70074301ae7445e83c8307439856fbf8a08,43612439aff99a683e0c32f17d9bc70074301ae7445e83c8307439856fbf8a08,unavailable,"[""yolov7_paper"",""b044"",""native_split""]",,decoded_nms,detection_completion_execution_v1,,true,true,development,cycle_time_with_handover,Cycle time with runner/direction handover,quality_pass_or_inconclusive,technical observations with task-quality pass or inconclusive,20,0,0,10,0.0,False,,,unavailable,False,,,filtered_sensitivity_cohort_not_global_universe,insufficient_candidates
yolov7_paper,deepx_m1_to_tensorrt,native_fifo,orin_nx_deepx_m1_01,float32_layout_fp16,deepx,detection:decoded_nms:comparison:43612439aff99a683e0c32f17d9bc70074301ae7445e83c8307439856fbf8a08,43612439aff99a683e0c32f17d9bc70074301ae7445e83c8307439856fbf8a08,unavailable,"[""yolov7_paper"",""b044"",""native_split""]",,decoded_nms,detection_completion_execution_v1,,true,true,development,onnx_real_boundary_hardware_aware,Actual hardware-aware ONNX-boundary selector,technical,technically successful numeric observations,20,0,0,10,0.0,False,,,unavailable,False,,,unavailable_incomplete_declared_universe,insufficient_candidates
yolov7_paper,deepx_m1_to_tensorrt,native_fifo,orin_nx_deepx_m1_01,float32_layout_fp16,deepx,detection:decoded_nms:comparison:43612439aff99a683e0c32f17d9bc70074301ae7445e83c8307439856fbf8a08,43612439aff99a683e0c32f17d9bc70074301ae7445e83c8307439856fbf8a08,unavailable,"[""yolov7_paper"",""b044"",""native_split""]",,decoded_nms,detection_completion_execution_v1,,true,true,development,onnx_real_boundary_hardware_aware,Actual hardware-aware ONNX-boundary selector,quality_pass,technical observations with task-quality pass,20,0,0,10,0.0,False,,,unavailable,False,,,filtered_sensitivity_cohort_not_global_universe,insufficient_candidates
yolov7_paper,deepx_m1_to_tensorrt,native_fifo,orin_nx_deepx_m1_01,float32_layout_fp16,deepx,detection:decoded_nms:comparison:43612439aff99a683e0c32f17d9bc70074301ae7445e83c8307439856fbf8a08,43612439aff99a683e0c32f17d9bc70074301ae7445e83c8307439856fbf8a08,unavailable,"[""yolov7_paper"",""b044"",""native_split""]",,decoded_nms,detection_completion_execution_v1,,true,true,development,onnx_real_boundary_hardware_aware,Actual hardware-aware ONNX-boundary selector,quality_pass_or_inconclusive,technical observations with task-quality pass or inconclusive,20,0,0,10,0.0,False,,,unavailable,False,,,filtered_sensitivity_cohort_not_global_universe,insufficient_candidates
yolov7_paper,hailo10h_to_tensorrt,generic,orin_nx_hailo10_01,,,,,,,,,,,false,false,development,cut_bytes_only,Cut bytes only,technical,technically successful numeric observations,20,19,19,10,0.95,False,0.9117267465227479,0.7905914300353474,diagnostic_measured_cohort_subset,False,,,unavailable_incomplete_declared_universe,diagnostic_available
yolov7_paper,hailo10h_to_tensorrt,generic,orin_nx_hailo10_01,,,,,,,,,,,false,false,development,cut_bytes_only,Cut bytes only,quality_pass,technical observations with task-quality pass,20,10,10,10,0.5,False,0.9361745372672994,0.8090398349558905,diagnostic_measured_cohort_subset,False,,,filtered_sensitivity_cohort_not_global_universe,diagnostic_available
yolov7_paper,hailo10h_to_tensorrt,generic,orin_nx_hailo10_01,,,,,,,,,,,false,false,development,cut_bytes_only,Cut bytes only,quality_pass_or_inconclusive,technical observations with task-quality pass or inconclusive,20,10,10,10,0.5,False,0.9361745372672994,0.8090398349558905,diagnostic_measured_cohort_subset,False,,,filtered_sensitivity_cohort_not_global_universe,diagnostic_available
yolov7_paper,hailo10h_to_tensorrt,generic,orin_nx_hailo10_01,,,,,,,,,,,false,false,development,weighted_score,Weighted score,technical,technically successful numeric observations,20,19,19,10,0.95,False,0.35541907765554387,0.28152613723111475,diagnostic_measured_cohort_subset,False,,,unavailable_incomplete_declared_universe,diagnostic_available
yolov7_paper,hailo10h_to_tensorrt,generic,orin_nx_hailo10_01,,,,,,,,,,,false,false,development,weighted_score,Weighted score,quality_pass,technical observations with task-quality pass,20,10,10,10,0.5,False,0.7696969696969697,0.6,diagnostic_measured_cohort_subset,False,,,filtered_sensitivity_cohort_not_global_universe,diagnostic_available
yolov7_paper,hailo10h_to_tensorrt,generic,orin_nx_hailo10_01,,,,,,,,,,,false,false,development,weighted_score,Weighted score,quality_pass_or_inconclusive,technical observations with task-quality pass or inconclusive,20,10,10,10,0.5,False,0.7696969696969697,0.6,diagnostic_measured_cohort_subset,False,,,filtered_sensitivity_cohort_not_global_universe,diagnostic_available
yolov7_paper,hailo10h_to_tensorrt,generic,orin_nx_hailo10_01,,,,,,,,,,,false,false,development,cycle_time_no_handover,Cycle time without handover,technical,technically successful numeric observations,20,19,19,10,0.95,False,0.18516895156869073,0.1524933243335205,diagnostic_measured_cohort_subset,False,,,unavailable_incomplete_declared_universe,diagnostic_available
yolov7_paper,hailo10h_to_tensorrt,generic,orin_nx_hailo10_01,,,,,,,,,,,false,false,development,cycle_time_no_handover,Cycle time without handover,quality_pass,technical observations with task-quality pass,20,10,10,10,0.5,False,0.7090909090909091,0.5111111111111111,diagnostic_measured_cohort_subset,False,,,filtered_sensitivity_cohort_not_global_universe,diagnostic_available
yolov7_paper,hailo10h_to_tensorrt,generic,orin_nx_hailo10_01,,,,,,,,,,,false,false,development,cycle_time_no_handover,Cycle time without handover,quality_pass_or_inconclusive,technical observations with task-quality pass or inconclusive,20,10,10,10,0.5,False,0.7090909090909091,0.5111111111111111,diagnostic_measured_cohort_subset,False,,,filtered_sensitivity_cohort_not_global_universe,diagnostic_available
yolov7_paper,hailo10h_to_tensorrt,generic,orin_nx_hailo10_01,,,,,,,,,,,false,false,development,cycle_time_with_handover,Cycle time with runner/direction handover,technical,technically successful numeric observations,20,19,19,10,0.95,False,0.34839845389938495,0.25806562579518855,diagnostic_measured_cohort_subset,False,,,unavailable_incomplete_declared_universe,diagnostic_available
yolov7_paper,hailo10h_to_tensorrt,generic,orin_nx_hailo10_01,,,,,,,,,,,false,false,development,cycle_time_with_handover,Cycle time with runner/direction handover,quality_pass,technical observations with task-quality pass,20,10,10,10,0.5,False,0.7090909090909091,0.5111111111111111,diagnostic_measured_cohort_subset,False,,,filtered_sensitivity_cohort_not_global_universe,diagnostic_available
yolov7_paper,hailo10h_to_tensorrt,generic,orin_nx_hailo10_01,,,,,,,,,,,false,false,development,cycle_time_with_handover,Cycle time with runner/direction handover,quality_pass_or_inconclusive,technical observations with task-quality pass or inconclusive,20,10,10,10,0.5,False,0.7090909090909091,0.5111111111111111,diagnostic_measured_cohort_subset,False,,,filtered_sensitivity_cohort_not_global_universe,diagnostic_available
yolov7_paper,hailo10h_to_tensorrt,generic,orin_nx_hailo10_01,,,,,,,,,,,false,false,development,onnx_real_boundary_hardware_aware,Actual hardware-aware ONNX-boundary selector,technical,technically successful numeric observations,20,19,19,10,0.95,False,0.6151821566334228,0.4574799730005615,diagnostic_measured_cohort_subset,False,,,unavailable_incomplete_declared_universe,diagnostic_available
yolov7_paper,hailo10h_to_tensorrt,generic,orin_nx_hailo10_01,,,,,,,,,,,false,false,development,onnx_real_boundary_hardware_aware,Actual hardware-aware ONNX-boundary selector,quality_pass,technical observations with task-quality pass,20,10,10,10,0.5,False,0.6242424242424243,0.5555555555555556,diagnostic_measured_cohort_subset,False,,,filtered_sensitivity_cohort_not_global_universe,diagnostic_available
yolov7_paper,hailo10h_to_tensorrt,generic,orin_nx_hailo10_01,,,,,,,,,,,false,false,development,onnx_real_boundary_hardware_aware,Actual hardware-aware ONNX-boundary selector,quality_pass_or_inconclusive,technical observations with task-quality pass or inconclusive,20,10,10,10,0.5,False,0.6242424242424243,0.5555555555555556,diagnostic_measured_cohort_subset,False,,,filtered_sensitivity_cohort_not_global_universe,diagnostic_available
yolov7_paper,hailo10h_to_tensorrt,native_fifo,orin_nx_hailo10_01,float32_layout_fp16,hailo10h,detection:decoded_nms:comparison:43612439aff99a683e0c32f17d9bc70074301ae7445e83c8307439856fbf8a08,43612439aff99a683e0c32f17d9bc70074301ae7445e83c8307439856fbf8a08,unavailable,"[""yolov7_paper"",""b002"",""native_split""]",,decoded_nms,detection_completion_execution_v1,,true,true,development,cut_bytes_only,Cut bytes only,technical,technically successful numeric observations,20,1,1,10,0.05,False,,,unavailable,False,,,unavailable_incomplete_declared_universe,insufficient_candidates
yolov7_paper,hailo10h_to_tensorrt,native_fifo,orin_nx_hailo10_01,float32_layout_fp16,hailo10h,detection:decoded_nms:comparison:43612439aff99a683e0c32f17d9bc70074301ae7445e83c8307439856fbf8a08,43612439aff99a683e0c32f17d9bc70074301ae7445e83c8307439856fbf8a08,unavailable,"[""yolov7_paper"",""b002"",""native_split""]",,decoded_nms,detection_completion_execution_v1,,true,true,development,cut_bytes_only,Cut bytes only,quality_pass,technical observations with task-quality pass,20,0,0,10,0.0,False,,,unavailable,False,,,filtered_sensitivity_cohort_not_global_universe,insufficient_candidates
yolov7_paper,hailo10h_to_tensorrt,native_fifo,orin_nx_hailo10_01,float32_layout_fp16,hailo10h,detection:decoded_nms:comparison:43612439aff99a683e0c32f17d9bc70074301ae7445e83c8307439856fbf8a08,43612439aff99a683e0c32f17d9bc70074301ae7445e83c8307439856fbf8a08,unavailable,"[""yolov7_paper"",""b002"",""native_split""]",,decoded_nms,detection_completion_execution_v1,,true,true,development,cut_bytes_only,Cut bytes only,quality_pass_or_inconclusive,technical observations with task-quality pass or inconclusive,20,0,0,10,0.0,False,,,unavailable,False,,,filtered_sensitivity_cohort_not_global_universe,insufficient_candidates
yolov7_paper,hailo10h_to_tensorrt,native_fifo,orin_nx_hailo10_01,float32_layout_fp16,hailo10h,detection:decoded_nms:comparison:43612439aff99a683e0c32f17d9bc70074301ae7445e83c8307439856fbf8a08,43612439aff99a683e0c32f17d9bc70074301ae7445e83c8307439856fbf8a08,unavailable,"[""yolov7_paper"",""b002"",""native_split""]",,decoded_nms,detection_completion_execution_v1,,true,true,development,weighted_score,Weighted score,technical,technically successful numeric observations,20,1,1,10,0.05,False,,,unavailable,False,,,unavailable_incomplete_declared_universe,insufficient_candidates
yolov7_paper,hailo10h_to_tensorrt,native_fifo,orin_nx_hailo10_01,float32_layout_fp16,hailo10h,detection:decoded_nms:comparison:43612439aff99a683e0c32f17d9bc70074301ae7445e83c8307439856fbf8a08,43612439aff99a683e0c32f17d9bc70074301ae7445e83c8307439856fbf8a08,unavailable,"[""yolov7_paper"",""b002"",""native_split""]",,decoded_nms,detection_completion_execution_v1,,true,true,development,weighted_score,Weighted score,quality_pass,technical observations with task-quality pass,20,0,0,10,0.0,False,,,unavailable,False,,,filtered_sensitivity_cohort_not_global_universe,insufficient_candidates
yolov7_paper,hailo10h_to_tensorrt,native_fifo,orin_nx_hailo10_01,float32_layout_fp16,hailo10h,detection:decoded_nms:comparison:43612439aff99a683e0c32f17d9bc70074301ae7445e83c8307439856fbf8a08,43612439aff99a683e0c32f17d9bc70074301ae7445e83c8307439856fbf8a08,unavailable,"[""yolov7_paper"",""b002"",""native_split""]",,decoded_nms,detection_completion_execution_v1,,true,true,development,weighted_score,Weighted score,quality_pass_or_inconclusive,technical observations with task-quality pass or inconclusive,20,0,0,10,0.0,False,,,unavailable,False,,,filtered_sensitivity_cohort_not_global_universe,insufficient_candidates
yolov7_paper,hailo10h_to_tensorrt,native_fifo,orin_nx_hailo10_01,float32_layout_fp16,hailo10h,detection:decoded_nms:comparison:43612439aff99a683e0c32f17d9bc70074301ae7445e83c8307439856fbf8a08,43612439aff99a683e0c32f17d9bc70074301ae7445e83c8307439856fbf8a08,unavailable,"[""yolov7_paper"",""b002"",""native_split""]",,decoded_nms,detection_completion_execution_v1,,true,true,development,cycle_time_no_handover,Cycle time without handover,technical,technically successful numeric observations,20,1,1,10,0.05,False,,,unavailable,False,,,unavailable_incomplete_declared_universe,insufficient_candidates
yolov7_paper,hailo10h_to_tensorrt,native_fifo,orin_nx_hailo10_01,float32_layout_fp16,hailo10h,detection:decoded_nms:comparison:43612439aff99a683e0c32f17d9bc70074301ae7445e83c8307439856fbf8a08,43612439aff99a683e0c32f17d9bc70074301ae7445e83c8307439856fbf8a08,unavailable,"[""yolov7_paper"",""b002"",""native_split""]",,decoded_nms,detection_completion_execution_v1,,true,true,development,cycle_time_no_handover,Cycle time without handover,quality_pass,technical observations with task-quality pass,20,0,0,10,0.0,False,,,unavailable,False,,,filtered_sensitivity_cohort_not_global_universe,insufficient_candidates
yolov7_paper,hailo10h_to_tensorrt,native_fifo,orin_nx_hailo10_01,float32_layout_fp16,hailo10h,detection:decoded_nms:comparison:43612439aff99a683e0c32f17d9bc70074301ae7445e83c8307439856fbf8a08,43612439aff99a683e0c32f17d9bc70074301ae7445e83c8307439856fbf8a08,unavailable,"[""yolov7_paper"",""b002"",""native_split""]",,decoded_nms,detection_completion_execution_v1,,true,true,development,cycle_time_no_handover,Cycle time without handover,quality_pass_or_inconclusive,technical observations with task-quality pass or inconclusive,20,0,0,10,0.0,False,,,unavailable,False,,,filtered_sensitivity_cohort_not_global_universe,insufficient_candidates
yolov7_paper,hailo10h_to_tensorrt,native_fifo,orin_nx_hailo10_01,float32_layout_fp16,hailo10h,detection:decoded_nms:comparison:43612439aff99a683e0c32f17d9bc70074301ae7445e83c8307439856fbf8a08,43612439aff99a683e0c32f17d9bc70074301ae7445e83c8307439856fbf8a08,unavailable,"[""yolov7_paper"",""b002"",""native_split""]",,decoded_nms,detection_completion_execution_v1,,true,true,development,cycle_time_with_handover,Cycle time with runner/direction handover,technical,technically successful numeric observations,20,1,0,10,0.0,False,,,unavailable,False,,,unavailable_incomplete_declared_universe,insufficient_candidates
yolov7_paper,hailo10h_to_tensorrt,native_fifo,orin_nx_hailo10_01,float32_layout_fp16,hailo10h,detection:decoded_nms:comparison:43612439aff99a683e0c32f17d9bc70074301ae7445e83c8307439856fbf8a08,43612439aff99a683e0c32f17d9bc70074301ae7445e83c8307439856fbf8a08,unavailable,"[""yolov7_paper"",""b002"",""native_split""]",,decoded_nms,detection_completion_execution_v1,,true,true,development,cycle_time_with_handover,Cycle time with runner/direction handover,quality_pass,technical observations with task-quality pass,20,0,0,10,0.0,False,,,unavailable,False,,,filtered_sensitivity_cohort_not_global_universe,insufficient_candidates
yolov7_paper,hailo10h_to_tensorrt,native_fifo,orin_nx_hailo10_01,float32_layout_fp16,hailo10h,detection:decoded_nms:comparison:43612439aff99a683e0c32f17d9bc70074301ae7445e83c8307439856fbf8a08,43612439aff99a683e0c32f17d9bc70074301ae7445e83c8307439856fbf8a08,unavailable,"[""yolov7_paper"",""b002"",""native_split""]",,decoded_nms,detection_completion_execution_v1,,true,true,development,cycle_time_with_handover,Cycle time with runner/direction handover,quality_pass_or_inconclusive,technical observations with task-quality pass or inconclusive,20,0,0,10,0.0,False,,,unavailable,False,,,filtered_sensitivity_cohort_not_global_universe,insufficient_candidates
yolov7_paper,hailo10h_to_tensorrt,native_fifo,orin_nx_hailo10_01,float32_layout_fp16,hailo10h,detection:decoded_nms:comparison:43612439aff99a683e0c32f17d9bc70074301ae7445e83c8307439856fbf8a08,43612439aff99a683e0c32f17d9bc70074301ae7445e83c8307439856fbf8a08,unavailable,"[""yolov7_paper"",""b002"",""native_split""]",,decoded_nms,detection_completion_execution_v1,,true,true,development,onnx_real_boundary_hardware_aware,Actual hardware-aware ONNX-boundary selector,technical,technically successful numeric observations,20,1,1,10,0.05,False,,,unavailable,False,,,unavailable_incomplete_declared_universe,insufficient_candidates
yolov7_paper,hailo10h_to_tensorrt,native_fifo,orin_nx_hailo10_01,float32_layout_fp16,hailo10h,detection:decoded_nms:comparison:43612439aff99a683e0c32f17d9bc70074301ae7445e83c8307439856fbf8a08,43612439aff99a683e0c32f17d9bc70074301ae7445e83c8307439856fbf8a08,unavailable,"[""yolov7_paper"",""b002"",""native_split""]",,decoded_nms,detection_completion_execution_v1,,true,true,development,onnx_real_boundary_hardware_aware,Actual hardware-aware ONNX-boundary selector,quality_pass,technical observations with task-quality pass,20,0,0,10,0.0,False,,,unavailable,False,,,filtered_sensitivity_cohort_not_global_universe,insufficient_candidates
yolov7_paper,hailo10h_to_tensorrt,native_fifo,orin_nx_hailo10_01,float32_layout_fp16,hailo10h,detection:decoded_nms:comparison:43612439aff99a683e0c32f17d9bc70074301ae7445e83c8307439856fbf8a08,43612439aff99a683e0c32f17d9bc70074301ae7445e83c8307439856fbf8a08,unavailable,"[""yolov7_paper"",""b002"",""native_split""]",,decoded_nms,detection_completion_execution_v1,,true,true,development,onnx_real_boundary_hardware_aware,Actual hardware-aware ONNX-boundary selector,quality_pass_or_inconclusive,technical observations with task-quality pass or inconclusive,20,0,0,10,0.0,False,,,unavailable,False,,,filtered_sensitivity_cohort_not_global_universe,insufficient_candidates
yolov7_paper,hailo10h_to_tensorrt,native_fifo,orin_nx_hailo10_01,float32_layout_fp16,hailo10h,detection:decoded_nms:comparison:43612439aff99a683e0c32f17d9bc70074301ae7445e83c8307439856fbf8a08,43612439aff99a683e0c32f17d9bc70074301ae7445e83c8307439856fbf8a08,unavailable,"[""yolov7_paper"",""b044"",""native_split""]",,decoded_nms,detection_completion_execution_v1,,true,true,development,cut_bytes_only,Cut bytes only,technical,technically successful numeric observations,20,0,0,10,0.0,False,,,unavailable,False,,,unavailable_incomplete_declared_universe,insufficient_candidates
yolov7_paper,hailo10h_to_tensorrt,native_fifo,orin_nx_hailo10_01,float32_layout_fp16,hailo10h,detection:decoded_nms:comparison:43612439aff99a683e0c32f17d9bc70074301ae7445e83c8307439856fbf8a08,43612439aff99a683e0c32f17d9bc70074301ae7445e83c8307439856fbf8a08,unavailable,"[""yolov7_paper"",""b044"",""native_split""]",,decoded_nms,detection_completion_execution_v1,,true,true,development,cut_bytes_only,Cut bytes only,quality_pass,technical observations with task-quality pass,20,0,0,10,0.0,False,,,unavailable,False,,,filtered_sensitivity_cohort_not_global_universe,insufficient_candidates
yolov7_paper,hailo10h_to_tensorrt,native_fifo,orin_nx_hailo10_01,float32_layout_fp16,hailo10h,detection:decoded_nms:comparison:43612439aff99a683e0c32f17d9bc70074301ae7445e83c8307439856fbf8a08,43612439aff99a683e0c32f17d9bc70074301ae7445e83c8307439856fbf8a08,unavailable,"[""yolov7_paper"",""b044"",""native_split""]",,decoded_nms,detection_completion_execution_v1,,true,true,development,cut_bytes_only,Cut bytes only,quality_pass_or_inconclusive,technical observations with task-quality pass or inconclusive,20,0,0,10,0.0,False,,,unavailable,False,,,filtered_sensitivity_cohort_not_global_universe,insufficient_candidates
