backend,case_id,contract_comparison_conflicts,decomposition_source,full_onnx_AP50,full_onnx_AP75,full_onnx_COCO_AP_50_95,full_onnx_Top1,full_onnx_Top5,model,reference_identity,setup_id,split_AP50,split_AP75,split_COCO_AP_50_95,split_Top1,split_Top5,split_extra_loss_AP50,split_extra_loss_AP75,split_extra_loss_COCO_AP_50_95,split_extra_loss_Top1,split_extra_loss_Top5,status,task,total_split_loss_AP50,total_split_loss_AP75,total_split_loss_COCO_AP_50_95,total_split_loss_Top1,total_split_loss_Top5,vendor_full_AP50,vendor_full_AP75,vendor_full_COCO_AP_50_95,vendor_full_Top1,vendor_full_Top5,vendor_loss_AP50,vendor_loss_AP75,vendor_loss_COCO_AP_50_95,vendor_loss_Top1,vendor_loss_Top5
hailo8,b307,[],paired_central_quality_results,0.5973630231150453,0.4885298674409785,0.4520187916528286,,,yolov7_paper,76503dff180bac5ef2b081b3c07b58d2cc0d3ad8a941cbda391b6f2637717a1b,orin_nx_hailo8_01,0.32887227802252395,0.27181486246599074,0.24805540501003903,,,-0.26877535811781317,-0.19547367140513588,-0.16672797539278478,,,ok,detection,-0.26849074509252135,-0.21671500497498775,-0.20396338664278957,,,0.5976476361403371,0.4672885338711266,0.4147833804028238,,,0.0002846130252918133,-0.02124133356985186,-0.03723541125000479,,
tensorrt,b001,[],paired_central_quality_results,0.5973630231150453,0.4885298674409785,0.4520187916528286,,,yolov7_paper,76503dff180bac5ef2b081b3c07b58d2cc0d3ad8a941cbda391b6f2637717a1b,orin_nx_deepx_m1_01,0.608732178521407,0.49829847774477576,0.4605183051227787,,,-0.0014403263678645084,-0.00034089074055165813,-0.0005814662707581131,,,ok,detection,0.011369155406361742,0.009768610303797276,0.008499513469950093,,,0.6101725048892715,0.4986393684853274,0.4610997713935368,,,0.01280948177422625,0.010109501044348934,0.009080979740708206,,
tensorrt,b002,[],paired_central_quality_results,0.5973630231150453,0.4885298674409785,0.4520187916528286,,,yolov7_paper,76503dff180bac5ef2b081b3c07b58d2cc0d3ad8a941cbda391b6f2637717a1b,orin_nx_deepx_m1_01,0.6098608998692419,0.4989956868959978,0.46118156813961075,,,-0.0003116050200296927,0.0003563184106704087,8.179674607394771e-05,,,ok,detection,0.012497876754196557,0.010465819455019343,0.009162776486782154,,,0.6101725048892715,0.4986393684853274,0.4610997713935368,,,0.01280948177422625,0.010109501044348934,0.009080979740708206,,
tensorrt,b013,[],paired_central_quality_results,0.5973630231150453,0.4885298674409785,0.4520187916528286,,,yolov7_paper,76503dff180bac5ef2b081b3c07b58d2cc0d3ad8a941cbda391b6f2637717a1b,orin_nx_deepx_m1_01,0.6100028695833712,0.4985279885093027,0.4611325281291352,,,-0.0001696353059003064,-0.00011137997602472804,3.275673559838266e-05,,,ok,detection,0.012639846468325944,0.009998121068324206,0.009113736476306589,,,0.6101725048892715,0.4986393684853274,0.4610997713935368,,,0.01280948177422625,0.010109501044348934,0.009080979740708206,,
tensorrt,b044,[],paired_central_quality_results,0.5973630231150453,0.4885298674409785,0.4520187916528286,,,yolov7_paper,76503dff180bac5ef2b081b3c07b58d2cc0d3ad8a941cbda391b6f2637717a1b,orin_nx_deepx_m1_01,0.6104695506928728,0.49879436259628224,0.46127505310663575,,,0.0002970458036012369,0.0001549941109548203,0.00017528171309894036,,,ok,detection,0.013106527577827487,0.010264495155303754,0.009256261453807146,,,0.6101725048892715,0.4986393684853274,0.4610997713935368,,,0.01280948177422625,0.010109501044348934,0.009080979740708206,,
tensorrt,b049,[],paired_central_quality_results,0.5973630231150453,0.4885298674409785,0.4520187916528286,,,yolov7_paper,76503dff180bac5ef2b081b3c07b58d2cc0d3ad8a941cbda391b6f2637717a1b,orin_nx_deepx_m1_01,0.6100290154005483,0.4983279755523447,0.4609584331089206,,,-0.0001434894887232252,-0.00031139293298271253,-0.00014133828461621034,,,ok,detection,0.012665992285503025,0.009798108111366222,0.008939641456091996,,,0.6101725048892715,0.4986393684853274,0.4610997713935368,,,0.01280948177422625,0.010109501044348934,0.009080979740708206,,
tensorrt,b065,[],paired_central_quality_results,0.5973630231150453,0.4885298674409785,0.4520187916528286,,,yolov7_paper,76503dff180bac5ef2b081b3c07b58d2cc0d3ad8a941cbda391b6f2637717a1b,orin_nx_deepx_m1_01,0.6101495257975293,0.4986299855376382,0.4610004640391816,,,-2.2979091742203472e-05,-9.38294768920711e-06,-9.930735435520477e-05,,,ok,detection,0.012786502682484047,0.010100118096659727,0.008981672386353001,,,0.6101725048892715,0.4986393684853274,0.4610997713935368,,,0.01280948177422625,0.010109501044348934,0.009080979740708206,,
tensorrt,b088,[],paired_central_quality_results,0.5973630231150453,0.4885298674409785,0.4520187916528286,,,yolov7_paper,76503dff180bac5ef2b081b3c07b58d2cc0d3ad8a941cbda391b6f2637717a1b,orin_nx_deepx_m1_01,0.6100823434106637,0.49859013889575066,0.46102693984589294,,,-9.016147860785306e-05,-4.922958957676027e-05,-7.283154764387012e-05,,,ok,detection,0.012719320295618397,0.010060271454772174,0.009008148193064336,,,0.6101725048892715,0.4986393684853274,0.4610997713935368,,,0.01280948177422625,0.010109501044348934,0.009080979740708206,,
tensorrt,b092,[],paired_central_quality_results,0.5973630231150453,0.4885298674409785,0.4520187916528286,,,yolov7_paper,76503dff180bac5ef2b081b3c07b58d2cc0d3ad8a941cbda391b6f2637717a1b,orin_nx_deepx_m1_01,0.6101182807218468,0.4982646295542617,0.4611445196133365,,,-5.422416742473235e-05,-0.0003747389310657101,4.4748219799717326e-05,,,ok,detection,0.012755257606801518,0.009734762113283224,0.009125727960507923,,,0.6101725048892715,0.4986393684853274,0.4610997713935368,,,0.01280948177422625,0.010109501044348934,0.009080979740708206,,
tensorrt,b114,[],paired_central_quality_results,0.5973630231150453,0.4885298674409785,0.4520187916528286,,,yolov7_paper,76503dff180bac5ef2b081b3c07b58d2cc0d3ad8a941cbda391b6f2637717a1b,orin_nx_deepx_m1_01,0.6100456760532342,0.4985033968684844,0.46111439598088,,,-0.0001268288360373182,-0.0001359716168430336,1.4624587343192719e-05,,,ok,detection,0.012682652938188932,0.0099735294275059,0.009095604328051399,,,0.6101725048892715,0.4986393684853274,0.4610997713935368,,,0.01280948177422625,0.010109501044348934,0.009080979740708206,,
tensorrt,b134,[],paired_central_quality_results,0.5973630231150453,0.4885298674409785,0.4520187916528286,,,yolov7_paper,76503dff180bac5ef2b081b3c07b58d2cc0d3ad8a941cbda391b6f2637717a1b,orin_nx_deepx_m1_01,0.610007356035311,0.49857493725854274,0.46111985262916744,,,-0.00016514885396057277,-6.443122678467805e-05,2.0081235630631245e-05,,,ok,detection,0.012644332920265677,0.010045069817564256,0.009101060976338837,,,0.6101725048892715,0.4986393684853274,0.4610997713935368,,,0.01280948177422625,0.010109501044348934,0.009080979740708206,,
tensorrt,b155,[],paired_central_quality_results,0.5973630231150453,0.4885298674409785,0.4520187916528286,,,yolov7_paper,76503dff180bac5ef2b081b3c07b58d2cc0d3ad8a941cbda391b6f2637717a1b,orin_nx_deepx_m1_01,0.6101405352409376,0.498469251613732,0.4610787257596408,,,-3.196964833396265e-05,-0.0001701168715954049,-2.104563389598857e-05,,,ok,detection,0.012777512125892287,0.00993938417275353,0.009059934106812217,,,0.6101725048892715,0.4986393684853274,0.4610997713935368,,,0.01280948177422625,0.010109501044348934,0.009080979740708206,,
tensorrt,b165,[],paired_central_quality_results,0.5973630231150453,0.4885298674409785,0.4520187916528286,,,yolov7_paper,76503dff180bac5ef2b081b3c07b58d2cc0d3ad8a941cbda391b6f2637717a1b,orin_nx_deepx_m1_01,0.6098243636678499,0.4983292877471241,0.46088890280436257,,,-0.0003481412214216828,-0.00031008073820332216,-0.00021086858917424012,,,ok,detection,0.012461340552804567,0.009799420306145612,0.008870111151533966,,,0.6101725048892715,0.4986393684853274,0.4610997713935368,,,0.01280948177422625,0.010109501044348934,0.009080979740708206,,
tensorrt,b186,[],paired_central_quality_results,0.5973630231150453,0.4885298674409785,0.4520187916528286,,,yolov7_paper,76503dff180bac5ef2b081b3c07b58d2cc0d3ad8a941cbda391b6f2637717a1b,orin_nx_deepx_m1_01,0.609873165291651,0.4981351198370357,0.46079437706066234,,,-0.0002993395976205182,-0.0005042486482917385,-0.0003053943328744646,,,ok,detection,0.012510142176605732,0.009605252396057196,0.008775585407833741,,,0.6101725048892715,0.4986393684853274,0.4610997713935368,,,0.01280948177422625,0.010109501044348934,0.009080979740708206,,
tensorrt,b189,[],paired_central_quality_results,0.5973630231150453,0.4885298674409785,0.4520187916528286,,,yolov7_paper,76503dff180bac5ef2b081b3c07b58d2cc0d3ad8a941cbda391b6f2637717a1b,orin_nx_deepx_m1_01,0.6100475720415759,0.4984709498629269,0.4609416003562141,,,-0.00012493284769565793,-0.00016841862240052352,-0.00015817103732268523,,,ok,detection,0.012684548926530592,0.00994108242194841,0.00892280870338552,,,0.6101725048892715,0.4986393684853274,0.4610997713935368,,,0.01280948177422625,0.010109501044348934,0.009080979740708206,,
tensorrt,b222,[],paired_central_quality_results,0.5973630231150453,0.4885298674409785,0.4520187916528286,,,yolov7_paper,76503dff180bac5ef2b081b3c07b58d2cc0d3ad8a941cbda391b6f2637717a1b,orin_nx_deepx_m1_01,0.6099280250083544,0.49819651786237956,0.460779193203048,,,-0.0002444798809171367,-0.0004428506229478546,-0.0003205781904888072,,,ok,detection,0.012565001893309113,0.00966665042140108,0.008760401550219399,,,0.6101725048892715,0.4986393684853274,0.4610997713935368,,,0.01280948177422625,0.010109501044348934,0.009080979740708206,,
tensorrt,b228,[],paired_central_quality_results,0.5973630231150453,0.4885298674409785,0.4520187916528286,,,yolov7_paper,76503dff180bac5ef2b081b3c07b58d2cc0d3ad8a941cbda391b6f2637717a1b,orin_nx_deepx_m1_01,0.6098651671745252,0.4982541547719352,0.46090181996990554,,,-0.0003073377147463363,-0.00038521371339222954,-0.00019795142363127072,,,ok,detection,0.012502144059479914,0.009724287330956705,0.008883028317076935,,,0.6101725048892715,0.4986393684853274,0.4610997713935368,,,0.01280948177422625,0.010109501044348934,0.009080979740708206,,
tensorrt,b262,[],paired_central_quality_results,0.5973630231150453,0.4885298674409785,0.4520187916528286,,,yolov7_paper,76503dff180bac5ef2b081b3c07b58d2cc0d3ad8a941cbda391b6f2637717a1b,orin_nx_deepx_m1_01,0.6100057809161815,0.49857048201051973,0.46112347930605235,,,-0.00016672397309003273,-6.88864748076834e-05,2.3707912515547047e-05,,,ok,detection,0.012642757801136217,0.01004061456954125,0.009104687653223753,,,0.6101725048892715,0.4986393684853274,0.4610997713935368,,,0.01280948177422625,0.010109501044348934,0.009080979740708206,,
tensorrt,b270,[],paired_central_quality_results,0.5973630231150453,0.4885298674409785,0.4520187916528286,,,yolov7_paper,76503dff180bac5ef2b081b3c07b58d2cc0d3ad8a941cbda391b6f2637717a1b,orin_nx_deepx_m1_01,0.6098650601295994,0.4985489899624545,0.4610741175199388,,,-0.00030744475967214857,-9.03785228729137e-05,-2.56538735979861e-05,,,ok,detection,0.012502037014554102,0.01001912252147602,0.00905532586711022,,,0.6101725048892715,0.4986393684853274,0.4610997713935368,,,0.01280948177422625,0.010109501044348934,0.009080979740708206,,
tensorrt,b306,[],paired_central_quality_results,0.5973630231150453,0.4885298674409785,0.4520187916528286,,,yolov7_paper,76503dff180bac5ef2b081b3c07b58d2cc0d3ad8a941cbda391b6f2637717a1b,orin_nx_deepx_m1_01,0.6101054271240487,0.49939720235433016,0.461277171412741,,,-6.707776522285602e-05,0.0007578338690027442,0.00017740001920418802,,,ok,detection,0.012742404009003394,0.010867334913351678,0.009258379759912394,,,0.6101725048892715,0.4986393684853274,0.4610997713935368,,,0.01280948177422625,0.010109501044348934,0.009080979740708206,,
tensorrt,b307,[],paired_central_quality_results,0.5973630231150453,0.4885298674409785,0.4520187916528286,,,yolov7_paper,76503dff180bac5ef2b081b3c07b58d2cc0d3ad8a941cbda391b6f2637717a1b,orin_nx_deepx_m1_01,0.6099363341466477,0.4986305611208081,0.4611303251829589,,,-0.0002361707426238313,-8.807364519303196e-06,3.0553789422071986e-05,,,ok,detection,0.012573311031602419,0.010100693679829631,0.009111533530130278,,,0.6101725048892715,0.4986393684853274,0.4610997713935368,,,0.01280948177422625,0.010109501044348934,0.009080979740708206,,
